id_empreendimento,data_inicio,data_fim,finalidade,atividade,modalidade,produto,variedade,cesta_safra,zoneamento,unidade_medida,unidade_medida_previsao_producao,consorcio,cedula_mae,id_tipo_cultura
13126780000041,2021-03-19,,investimento,agricola,formacao de culturas perenes,tangerina,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121580260001,2021-10-27,,investimento,agricola,formacao de culturas perenes,cafe,robusta (conilon),ano civil / ano de exploracao,zoneado,hectare,tonelada,nao consorciado,0,
13121160501051,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,maca,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124620521041,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de media disponibilidade de frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121420000041,2019-12-18,,investimento,agricola,formacao de culturas perenes,cacau,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121160000001,2019-04-24,,investimento,agricola,formacao de culturas perenes,banana,nao se aplica,ano civil / ano de exploracao,zoneado,hectare,tonelada,nao consorciado,0,2
13121160502041,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,cavendish (nanica),fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13125240181051,2021-08-03,,investimento,agricola,formacao de culturas perenes,nectarina,industrial,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13121580260051,2021-10-27,,investimento,agricola,formacao de culturas perenes,cafe,robusta (conilon),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
13122440000041,2014-01-01,,investimento,agricola,formacao de culturas perenes,cidra,nao se aplica,fruticultura / olericultura,zoneado,hectare,mil mudas,nao consorciado,0,3
13121580048001,2021-10-27,,investimento,agricola,formacao de culturas perenes,cafe,arabica,ano civil / ano de exploracao,zoneado,hectare,tonelada,nao consorciado,0,3
13121160501041,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,maca,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13125240371051,2021-08-03,,investimento,agricola,formacao de culturas perenes,nectarina,de mesa,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13124620522041,2021-09-24,,investimento,agricola,formacao de culturas perenes,maca,regiao de baixa disponibilidade de frio,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13125240371041,2021-08-03,,investimento,agricola,formacao de culturas perenes,nectarina,de mesa,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13121160500051,2019-12-18,,investimento,agricola,formacao de culturas perenes,banana,prata,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
13126080000041,2014-01-01,,investimento,agricola,formacao de culturas perenes,pomelo,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13120620000041,2014-01-01,2017-04-28,investimento,agricola,formacao de culturas perenes,ameixa,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,3
13125880371041,2021-08-03,,investimento,agricola,formacao de culturas perenes,pessego,de mesa,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
13125880371051,2021-08-03,,investimento,agricola,formacao de culturas perenes,pessego,de mesa,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12951840000011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cana-de-acucar,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12950900000011,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,arroz,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12955080000821,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,milho,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,consorciado,0,3
12951580048051,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cafe,arabica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12951160000041,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,banana,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12950560176011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,algodao,herbaceo,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12951580048041,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cafe,arabica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12951580260041,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cafe,robusta (conilon),fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12956720000051,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,soja,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12957280470011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,uva,industrial - clima subtropical frio,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12953560000021,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,feijao,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12957100000031,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,trigo,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12953560000051,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,feijao,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12950040000041,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,abacaxi,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12951840021011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cana-de-acucar,acucar e alcool,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12953560000011,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,feijao,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12955080000021,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,milho,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12950040000051,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,abacaxi,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12957280472011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,uva,de mesa - clima subtropical frio,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12957280371051,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,uva,de mesa,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12957280473011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,uva,de mesa - clima subtropical ameno,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12951160000051,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,banana,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12954620000041,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,maca,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12950560176051,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,algodao,herbaceo,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12955080000011,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,milho,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12951580260051,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,cafe,robusta (conilon),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12956720000011,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,soja,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12955080000051,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,milho,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12950900000051,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,arroz,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12954140000041,2020-04-09,2020-10-30,custeio,agricola,covid-19 - resolucao 4801/2020,laranja,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12956740174021,2020-04-09,2020-04-09,custeio,agricola,covid-19 - resolucao 4801/2020,sorgo,granifero,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12961580260051,2020-04-15,2020-10-30,custeio,agricola,estiagem - resolucao 4802/2020,cafe,robusta (conilon),irrigadas,zoneado,hectare,tonelada,nao consorciado,0,2
12961840000011,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,cana-de-acucar,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12960900000051,2020-04-15,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,arroz,nao se aplica,irrigadas,zoneado,hectare,tonelada,nao consorciado,0,3
12966720000011,2020-04-14,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,soja,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12964620000041,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,maca,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12961860000031,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,canola,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12965080000021,2020-04-14,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,milho,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12963560000021,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,feijao,nao se aplica,safrinha (2ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12967280470011,2020-04-15,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,uva,industrial - clima subtropical frio,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
12965080000011,2020-04-14,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,milho,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12967100000031,2020-04-14,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,trigo,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12961580048041,2020-04-14,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,cafe,arabica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12962320000031,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,cevada,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12963560000011,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,feijao,nao se aplica,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12961160000041,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,banana,nao se aplica,fruticultura / olericultura,zoneado,hectare,tonelada,nao consorciado,0,2
12961000000031,2020-04-16,2021-02-15,custeio,agricola,estiagem - resolucao 4802/2020,aveia,nao se aplica,safra de inverno (3ª safra),zoneado,hectare,tonelada,nao consorciado,0,3
12967280472011,2020-04-16,2020-10-30,custeio,agricola,estiagem - resolucao 4802/2020,uva,de mesa - clima subtropical frio,safra de verao (1ª safra),zoneado,hectare,tonelada,nao consorciado,0,2
11301860322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,canola,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11303760322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,girassol,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11300560091011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,algodao,caroco de,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11307140322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,triticale,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11306740322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,sorgo,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11300900322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,arroz,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11301000322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,aveia,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11300640322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,amendoim,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11305080244011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,milho,pipoca,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11305080322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,milho,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11301780089011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,caju,castanha,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11300560129011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,algodao,em caroco,safra de verao (1ª safra),zoneado,arroba,tonelada,nao consorciado,0,3
11302320322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,cevada,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11301580322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,cafe,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11300560136011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,algodao,em pluma,safra de verao (1ª safra),zoneado,arroba,tonelada,nao consorciado,0,3
11307280322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,uva,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11306640063011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,seringueira,borracha natural,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11304720322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,mamona,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11306720000011,2013-07-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,soja,nao se aplica,safra de verao (1ª safra),zoneado,tonelada,tonelada,nao consorciado,0,3
11303880322011,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,guarana,variedade,safra de verao (1ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
11307100322031,2014-01-01,,comercializacao,agricola,fgpp-financiamento para garantia de precos ao prod,trigo,variedade,safra de inverno (3ª safra),zoneado,quilograma,quilograma,nao consorciado,0,3
13140850000408,2019-01-01,2020-09-09,investimento,agricola,maquinas,equipamentos,materiais e utensilios,cercas,aramados,telhas,telas para sombreamento e coberturas de solo,nao se aplica,ano civil / ano de exploracao,
13140850990408,2020-09-17,,investimento,agricola,maquinas,equipamentos,materiais e utensilios,cercas,aramados,telhas,telas para sombreamento e coberturas de solo,nao e aplicavel,ano civil / ano de exploracao,
13143330352042,2014-01-01,,investimento,agricola,maquinas,equipamentos,materiais e utensilios,irrigacao/lixiviacao (gotejador,aspersor,nebulizador,exaustor,ventilador,mangueiras,canais et)
22505865334002,2013-08-07,,custeio,pecuario(a),pesca,pescado (armazenamento,acondicionamento e preservacao,inclusive seguro,impostos,fretes etc),beneficiamento e industrializacao,ano civil / ano de exploracao,nao zoneado,unidade
22505865336408,2018-08-30,,custeio,pecuario(a),pesca,pescado (armazenamento,acondicionamento e preservacao,inclusive seguro,impostos,fretes etc),manutencao/criacao,ano civil / ano de exploracao,,unidade
22505865336002,2013-08-07,2018-08-29,custeio,pecuario(a),pesca,pescado (armazenamento,acondicionamento e preservacao,inclusive seguro,impostos,fretes etc),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,tonelada
21505865335002,2013-08-07,2018-09-24,comercializacao,pecuario(a),pesca,pescado (armazenamento,acondicionamento e preservacao,inclusive seguro,impostos,fretes etc),estocagem,ano civil / ano de exploracao,nao zoneado,tonelada
13145440215002,1984-01-01,2017-02-01,investimento,agricola,maquinas,equipamentos,materiais e utensilios,outras maquinas,nacional,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado
23145440215002,1984-01-01,2017-02-01,investimento,pecuario(a),maquinas,equipamentos,materiais e utensilios,outras maquinas,nacional,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado
23147080215002,1984-01-01,,investimento,pecuario(a),maquinas,equipamentos,materiais e utensilios,trator,nacional,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado
